"Old/New","Ctrl No (010)","Tag","Ind","Heading"
"Old","$a n  91049487","100","10","$a Leclerc, Richard","","",""
"New","$a n  91049487","100","1","$a Leclerc, Richard, $d 1963-","","",""
"Old","$a no 98005830","100","10","$a Ledeč, Egon, $d 1889-1944. $t Gavotte, $m string quartet","","",""
"New","$a no 98005830","100","10","$a Ledeč, Egon, $d 1889-1944. $t Gavotte, $m violins (2), viola, cello","","",""
"Old","$a n 2007226474","100","1","$a Lee, Mei Ph'ng. $t Biografi mubarak Melaka. $l English","","",""
"New","$a n 2007226474","100","1","$a Lee, Mei Ph'ng. $t Biografi Mubarak Melaka Datuk Tan Cheng Swee. $l English","","",""
"Old","$a nr 92044522","100","1","$a Lee, Richard, $c publisher","","",""
"New","$a nr 92044522","100","1","$a Lee, Richard $c (Publisher)","","",""
"Old","$a n  89668984","100","10","$a Leech, John, $d 1926-","","",""
"New","$a n  89668984","100","1","$a Leech, John, $d 1926-1992","","",""
"Old","$a nr2004013919","100","1","$a Leerhsen, Erica, $d 1977-","","",""
"New","$a nr2004013919 $z n 2011077671","100","1","$a Leerhsen, Erica, $d 1976-","","",""
"Old","$a n  97090910 $z no 98060646","100","1","$a Lees, Benjamin, $d 1924-2010. $t Concertos, $m string quartet, orchestra","","",""
"New","$a n  97090910 $z no 98060646","100","1","$a Lees, Benjamin, $d 1924-2010. $t Concertos, $m violins (2), viola, cello, orchestra","","",""
"Old","$a no 99090888","100","1","$a Lees, Benjamin, $d 1924-2010. $t Trios, $m piano, strings, $n no. 2","","",""
"New","$a no 99090888","100","1","$a Lees, Benjamin, $d 1924-2010. $t Trios, $m piano, violin, cello, $n no. 2","","",""
"Old","$a no 98061365","100","1","$a Leeuw, Ton de, $d 1926-1996. $t Quartets, $m strings, $n no. 1","","",""
"New","$a no 98061365","100","1","$a Leeuw, Ton de, $d 1926-1996. $t Quartets, $m violins (2), viola, cello, $n no. 1","","",""
"Old","$a no2006067072","100","1","$a Lehmann, Alexander, $c arranger","","",""
"New","$a no2006067072","100","1","$a Lehmann, Alexander $c (Arranger)","","",""
"Old","$a n 2002075965","100","1","$a Lehmann, Markus. $t Symphonies, $n no. 5","","",""
"New","$a n 2002075965","100","1","$a Lehmann, Markus. $t Symphonies, $n WV 36","","",""
"Old","$a n  83071798","100","10","$a Leipzig, Arthur, $d 1918-","","",""
"New","$a n  83071798","100","1","$a Leipzig, Arthur, $d 1918-2014","","",""
"Old","$a n  81056443","100","10","$a Leĭfman, L. I͡A. $q (Lev I͡Akovlevich)","","",""
"New","$a n  81056443","100","10","$a Leĭfman, L. I︠A︡. $q (Lev I︠A︡kovlevich)","","",""
"Old","$a n  94043346","100","10","$a Lekeu, Guillaume, $d 1870-1894. $t Quartets, $m piano, strings, $r B minor","","",""
"New","$a n  94043346","100","10","$a Lekeu, Guillaume, $d 1870-1894. $t Quartets, $m piano, violin, viola, cello, $r B minor","","",""
"Old","$a no2004109675","100","1","$a Lekeu, Guillaume, $d 1870-1894. $t Quartets, $m strings, $r G major","","",""
"New","$a no2004109675","100","1","$a Lekeu, Guillaume, $d 1870-1894. $t Quartets, $m violins (2), viola, cello, $r G major","","",""
"Old","$a n 2011030369","100","1","$a Lekeu, Guillaume, $d 1870-1894. $t Thème et variations, $m string trio","","",""
"New","$a n 2011030369","100","1","$a Lekeu, Guillaume, $d 1870-1894. $t Thème et variations, $m violin, viola, cello","","",""
"Old","$a no 97080116","100","10","$a Lekeu, Guillaume, $d 1870-1894. $t Trios, $m piano, strings, $r C minor","","",""
"New","$a no 97080116","100","10","$a Lekeu, Guillaume, $d 1870-1894. $t Trios, $m piano, violin, cello, $r C minor","","",""
"Old","$a no 98000678","100","10","$a Lemeland, Aubert. $t Quintets, $m winds, $n no. 3","","",""
"New","$a no 98000678","100","10","$a Lemeland, Aubert. $t Quintets, $m flute, oboe, clarinet, horn, bassoon, $n no. 3","","",""
"Old","$a nr2002026017","100","1","$a Lemerle, Paul, $d 1903- $t Premier humanisme byzantin. $l English","","",""
"New","$a nr2002026017","100","1","$a Lemerle, Paul, $d 1903-1989. $t Premier humanisme byzantin. $l English","","",""
"Old","$a n  86024611","100","10","$a Lemerle, Paul, $d 1903-","","",""
"New","$a n  86024611","100","1","$a Lemerle, Paul, $d 1903-1989","","",""
"Old","$a n  78067728","100","10","$a Leonov, I͡U. A. $q (I͡Uriĭ Alekseevich)","","",""
"New","$a n  78067728","100","1","$a Leonov, I︠U︡. A. $q (I︠U︡riĭ Alekseevich)","","",""
"Old","$a no 98054582","100","1","$a Lerdahl, Fred, $d 1943- $t Quartets, $m strings, $n no. 1","","",""
"New","$a no 98054582","100","1","$a Lerdahl, Fred, $d 1943- $t Quartets, $m violins (2), viola, cello, $n no. 1","","",""
"Old","$a n  81076658","100","10","$a Lerenman, M. M. $q (Mai͡a Mikhaĭlovna)","","",""
"New","$a n  81076658","100","1","$a Lerenman, M. M. $q (Mai︠a︡ Mikhaĭlovna)","","",""
"Old","$a no 97009800","100","1","$a Leroy du Cardonnoy, Eric","","",""
"New","$a no 97009800","100","1","$a Leroy du Cardonnoy, Éric","","",""
"Old","$a n  82002278","100","10","$a Leshcheni͡a, S. K. $q (Saveliĭ Konstantinovich)","","",""
"New","$a n  82002278","100","1","$a Leshcheni︠a︡, S. K. $q (Saveliĭ Konstantinovich)","","",""
"Old","$a n  80031514","100","10","$a Leslie, R. F. $q (Roy Francis), $d 1922-","","",""
"New","$a n  80031514","100","1","$a Leslie, R. F. $q (Roy Francis), $d 1922-1992","","",""
"Old","$a n  80099368","100","10","$a Lev, Vasylʹ. $t Sto rokiv prat͡si dli͡a nauky ĭ nat͡siï. $l English","","",""
"New","$a n  80099368","100","1","$a Lev, Vasylʹ. $t Sto rokiv prat︠s︡i dli︠a︡ nauky ĭ nat︠s︡iï. $l English","","",""
"Old","$a n  84188418","100","10","$a Levchuk, L. K. $q (Li͡udmila Konstantinovna)","","",""
"New","$a n  84188418","100","1","$a Levchuk, L. K. $q (Li︠u︡dmila Konstantinovna)","","",""
"Old","$a n  83180618","100","10","$a Levin, I͡U. I.","","",""
"New","$a n  83180618","100","1","$a Levin, I︠U︡. I.","","",""
"Old","$a n  80128724","100","10","$a Levit͡skiĭ, Dmitriĭ Grigorʹevich, $d 1735-1822","","",""
"New","$a n  80128724","100","10","$a Levit︠s︡kiĭ, Dmitriĭ Grigorʹevich, $d 1735-1822","","",""
"Old","$a n  78099082","100","10","$a Levit͡skiĭ, G. I͡U. $q (Genrikh I͡Uzefovich)","","",""
"New","$a n  78099082","100","1","$a Levit︠s︡kiĭ, G. I︠U︡. $q (Genrikh I︠U︡zefovich)","","",""
"Old","$a n  84128988","100","10","$a Levit͡skiĭ, V. I. $q (Valeriĭ Ivanovich)","","",""
"New","$a n  84128988","100","1","$a Levit︠s︡kiĭ, V. I. $q (Valeriĭ Ivanovich)","","",""
"Old","$a n  88266168","100","10","$a Levkovskai͡a, G. M. $q (Galina Mikhaĭlovna)","","",""
"New","$a n  88266168","100","1","$a Levkovskai︠a︡, G. M. $q (Galina Mikhaĭlovna)","","",""
"Old","$a n  84802592","100","10","$a Levy, H. $q (Hyman), $d 1889-","","",""
"New","$a n  84802592","100","1","$a Levy, H. $q (Hyman), $d 1889-1975","","",""
"Old","$a n  82080815","100","1","$a Lewin, John, $c Ph. D.","","",""
"New","$a n  82080815","100","1","$a Lewin, John, $d 1940-","","",""
"Old","$a no2012092179","100","1","$a Lewis, Jim, $c writer","","",""
"New","$a no2012092179","100","1","$a Lewis, Jim $c (Writer)","","",""
"Old","$a no2007120277","100","1","$a Lewis, Peter Scott, $d 1953- $t Serenade, $m wind quintet","","",""
"New","$a no2007120277","100","1","$a Lewis, Peter Scott, $d 1953- $t Serenade, $m flute, oboe, clarinet, horn, bassoon","","",""
"Old","$a n  80042741","100","1","$a Lewis, Peter Tod. $t Quartets, $m strings, $n no. 2","","",""
"New","$a n  80042741","100","1","$a Lewis, Peter Tod. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a no 98046134","100","10","$a Leyendecker, Ulrich, $d 1946- $t Quartets, $m strings, $n no. 2","","",""
"New","$a no 98046134","100","10","$a Leyendecker, Ulrich, $d 1946- $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a n  94099834","100","1","$a Leyendecker, Ulrich, $d 1946- $t Quartets, $m strings, $n no. 3","","",""
"New","$a n  94099834","100","1","$a Leyendecker, Ulrich, $d 1946- $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a no2014033559","100","1","$a Lévinas, Michaël. $t Quartets, $m strings, $n no. 3","","",""
"New","$a no2014033559","100","1","$a Lévinas, Michaël. $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a n  91015711","100","1","$a Lévy, Gérard, $c antiquaire","","",""
"New","$a n  91015711","100","1","$a Lévy, Gérard $c (Antiquarian)","","",""
"Old","$a n  88200578","100","10","$a Lê, Anh Hiè̂n","","",""
"New","$a n  88200578","100","1","$a Lê, Anh Hiền","","",""
"Old","$a n  00047074","100","1","$a Lê, Hò̂ng Liêm","","",""
"New","$a n  00047074","100","1","$a Lê, Hồng Liêm","","",""
"Old","$a n  85230278","100","10","$a Lê, Khá̆c Thành","","",""
"New","$a n  85230278","100","1","$a Lê, Khắc Thành","","",""
"Old","$a nr 00014378","100","1","$a Lê, Thu Hường","","",""
"New","$a nr 00014378","100","1","$a Lê, Thu Hường","","",""
"Old","$a n  94059390","100","10","$a Lê, Tuá̂n","","",""
"New","$a n  94059390","100","10","$a Lê, Tuấn","","",""
"Old","$a no2005109748","100","1","$a Li, Jian, $c Ph. D., $d 1965-","","",""
"New","$a no2005109748 $z n 2012070482","100","1","$a Li, Jian, $d 1965 April 17-","","",""
"Old","$a n  86125718","100","10","$a Liberman, I͡U. M.","","",""
"New","$a n  86125718","100","1","$a Liberman, I︠U︡. M.","","",""
"Old","$a no2004095014","100","1","$a Liderman, Jorge. $t Quartets, $m strings, $n no. 3","","",""
"New","$a no2004095014","100","1","$a Liderman, Jorge. $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a no2004095012","100","1","$a Liderman, Jorge. $t Quintet, $m piano, strings","","",""
"New","$a no2004095012","100","1","$a Liderman, Jorge. $t Quintet, $m piano, violins (2), viola, cello","","",""
"Old","$a no2008077047","100","1","$a Liebermann, Lowell. $t Quartets, $m strings, $n no. 3, op. 102","","",""
"New","$a no2008077047","100","1","$a Liebermann, Lowell. $t Quartets, $m violins (2), viola, cello, $n no. 3, op. 102","","",""
"Old","$a no 98045981","100","10","$a Liebermann, Lowell. $t Quintets, $m piano, strings, $n op. 34","","",""
"New","$a no 98045981","100","10","$a Liebermann, Lowell. $t Quintets, $m piano, violins (2), viola, cello, $n op. 34","","",""
"Old","$a no 98023530","100","1","$a Liebermann, Lowell. $t Trios, $m piano, strings, $n no. 1, op. 32","","",""
"New","$a no 98023530","100","1","$a Liebermann, Lowell. $t Trios, $m piano, violin, cello, $n no. 1, op. 32","","",""
"Old","$a n 2004068973","100","1","$a Liebermann, Lowell. $t Trios, $m piano, strings, $n no. 2, op. 77","","",""
"New","$a n 2004068973","100","1","$a Liebermann, Lowell. $t Trios, $m piano, violin, cello, $n no. 2, op. 77","","",""
"Old","$a n 2004067882","100","1","$a Lieberson, Peter, $d 1946-2011. $t Quintet, $m piano, strings","","",""
"New","$a n 2004067882","100","1","$a Lieberson, Peter, $d 1946-2011. $t Quintet, $m piano, violins (2), viola, cello","","",""
"Old","$a n  85163708","100","10","$a Lifshit͡s, G. M.","","",""
"New","$a n  85163708","100","1","$a Lifshit︠s︡, G. M.","","",""
"Old","$a nr 99029190","100","1","$a Ligeti, György, $d 1923-2006. $t Andante and allegretto, $m string quartet","","",""
"New","$a nr 99029190","100","1","$a Ligeti, György, $d 1923-2006. $t Andante and allegretto, $m violins (2), viola, cello","","",""
"Old","$a n  85367786","100","1","$a Ligeti, György, $d 1923-2006. $t Quartets, $m strings, $n no. 1","","",""
"New","$a n  85367786","100","1","$a Ligeti, György, $d 1923-2006. $t Quartets, $m violins (2), viola, cello, $n no. 1","","",""
"Old","$a no 97059626","100","1","$a Ligeti, György, $d 1923-2006. $t Quartets, $m strings, $n no. 2","","",""
"New","$a no 97059626","100","1","$a Ligeti, György, $d 1923-2006. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a n  79095214","100","10","$a Light, Donald, $d 1942-","","",""
"New","$a n  79095214","100","1","$a Light, Donald, $c Jr., $d 1942-","","",""
"Old","$a n  82157848","100","10","$a Likhacheva, L. P. $q (Li͡ubovʹ Petrovna)","","",""
"New","$a n  82157848","100","1","$a Likhacheva, L. P. $q (Li︠u︡bovʹ Petrovna)","","",""
"Old","$a nr2004001198","100","1","$a Lilburn, Douglas, $d 1915-2001. $t Quintet, $m winds","","",""
"New","$a nr2004001198","100","1","$a Lilburn, Douglas, $d 1915-2001. $t Quintet, $m flute, oboe, clarinet, horn, bassoon","","",""
"Old","$a no2012134248","100","1","$a Lileev, Jurij","","",""
"New","$a no2012134248","100","1","$a Lileev, I︠U︡riĭ, $d 1982-","","",""
"Old","$a n  85328696","100","1","$a Lima, Francisco Assis de Sousa","","",""
"New","$a n  85328696","100","1","$a Lima, Francisco Assis de Sousa, $d 1949-","","",""
"Old","$a n  00020700","100","1","$a Lin, Peng, $d 1931-","","",""
"New","$a n  00020700","100","1","$a Lin, Peng, $d 1931-2007","","",""
"Old","$a no2004077554","100","1","$a Lindberg, Magnus, $d 1958- $t Concertos, $m piano, orchestra $n (1991)","","",""
"New","$a no2004077554","100","1","$a Lindberg, Magnus, $d 1958- $t Concertos, $m piano, orchestra, $n no. 1","","",""
"Old","$a n  86843314","100","1","$a Lindman, C. A. M. $q (Carl Axel Magnus), $d 1856-","","",""
"New","$a n  86843314","100","1","$a Lindman, C. A. M. $q (Carl Axel Magnus), $d 1856-1928","","",""
"Old","$a no2006081474","100","0","$a Linh Nga Niê  Kdam","","",""
"New","$a no2006081474","100","0","$a Linh Nga Niê Kdam","","",""
"Old","$a n 2002071084","100","1","$a Linn, Robert. $t Quintets, $m winds","","",""
"New","$a n 2002071084","100","1","$a Linn, Robert. $t Quintets, $m flute, oboe, clarinet, horn, bassoon","","",""
"Old","$a nr 89009214 $z nr 92014331","100","1","$a Linnik, I͡Uriĭ","","",""
"New","$a nr 89009214 $z nr 92014331","100","1","$a Linnik, I︠U︡riĭ","","",""
"Old","$a nr 98013199","100","1","$a Linstant Pradine, S., $c baron, $d -1884","","",""
"New","$a nr 98013199","100","1","$a Linstant Pradine, $c M., $d -1884","","",""
"Old","$a n  83228118","100","10","$a Linʹkova, T. I. $q (Tatʹi͡ana Ilʹinichna)","","",""
"New","$a n  83228118","100","1","$a Linʹkova, T. I. $q (Tatʹi︠a︡na Ilʹinichna)","","",""
"Old","$a n  79148996","100","1","$a Lipatov, I͡U. S. $q (I͡Uriĭ Sergeevich), $d 1927-","","",""
"New","$a n  79148996","100","1","$a Lipatov, I︠U︡. S. $q (I︠U︡riĭ Sergeevich), $d 1927-","","",""
"Old","$a n  79037308","100","10","$a Lipit͡skiĭ, V. S.","","",""
"New","$a n  79037308","100","1","$a Lipit︠s︡kiĭ, V. S.","","",""
"Old","$a n  80001808","100","10","$a Lipni͡avichi͡us, G.","","",""
"New","$a n  80001808","100","1","$a Lipni︠a︡vichi︠u︡s, G.","","",""
"Old","$a n  82113996","100","1","$a Lippmann, Julie Mathilde, $d 1864-","","",""
"New","$a n  82113996","100","1","$a Lippmann, Julie M., $d 1864-1952","","",""
"Old","$a n  81005328","100","10","$a Liset͡skiĭ, A. M.","","",""
"New","$a n  81005328","100","1","$a Liset︠s︡kiĭ, A. M.","","",""
"Old","$a no 91005606","100","10","$a Litton, Martin, $d 1917-","","",""
"New","$a no 91005606","100","1","$a Litton, Martin, $d 1917-2014","","",""
"Old","$a n  87941448","100","10","$a Litvint͡seva, L. V.","","",""
"New","$a n  87941448","100","1","$a Litvint︠s︡eva, L. V.","","",""
"Old","$a n  85288238","100","10","$a Lit͡sarev, M. A.","","",""
"New","$a n  85288238","100","1","$a Lit︠s︡arev, M. A.","","",""
"Old","$a n  87881918","100","10","$a Li͡akh, R. D.","","",""
"New","$a n  87881918","100","1","$a Li︠a︡kh, R. D.","","",""
"Old","$a n  86120198","100","10","$a Li͡akhovet͡skiĭ, M. $q (Mikhail)","","",""
"New","$a n  86120198","100","1","$a Li︠a︡khovet︠s︡kiĭ, M. $q (Mikhail)","","",""
"Old","$a n  84045758","100","10","$a Li͡akishev, N. P. $q (Nikolaĭ Pavlovich)","","",""
"New","$a n  84045758","100","1","$a Li︠a︡kishev, N. P. $q (Nikolaĭ Pavlovich)","","",""
"Old","$a n  78033068","100","10","$a Li͡amin, V. S. $q (Valentin Sergeevich)","","",""
"New","$a n  78033068","100","1","$a Li︠a︡min, V. S. $q (Valentin Sergeevich)","","",""
"Old","$a n  86050438","100","10","$a Li͡apin, A.","","",""
"New","$a n  86050438","100","1","$a Li︠a︡pin, A.","","",""
"Old","$a n  86022878","100","10","$a Li͡apushkin, I. I. $q (Ivan Ivanovich)","","",""
"New","$a n  86022878","100","1","$a Li︠a︡pushkin, I. I. $q (Ivan Ivanovich)","","",""
"Old","$a n  88638118","100","10","$a Li͡ashenko, I. V. $q (Ivan Vasilʹevich)","","",""
"New","$a n  88638118","100","1","$a Li︠a︡shenko, I. V. $q (Ivan Vasilʹevich)","","",""
"Old","$a n  86120108","100","10","$a Li͡ubarskiĭ, V.","","",""
"New","$a n  86120108","100","1","$a Li︠u︡barskiĭ, V.","","",""
"Old","$a no2001029176","100","1","$a Li͡ubimova, E.","","",""
"New","$a no2001029176","100","1","$a Li︠u︡bimova, E.","","",""
"Old","$a n  82052778","100","10","$a Li͡ubimova, T. G.","","",""
"New","$a n  82052778","100","1","$a Li︠u︡bimova, T. G.","","",""
"Old","$a nr 89004008","100","10","$a Li͡ubinskiĭ, I. $q (Isaak)","","",""
"New","$a nr 89004008","100","1","$a Li︠u︡binskiĭ, I. $q (Isaak)","","",""
"Old","$a n  82210948","100","10","$a Li͡ubivyĭ, I͡A. V. $q (I͡Aroslav Valerʹevich)","","",""
"New","$a n  82210948","100","1","$a Li︠u︡bivyĭ, I︠A︡. V. $q (I︠A︡roslav Valerʹevich)","","",""
"Old","$a n  88053538","100","10","$a Li͡ublinskai͡a, I. E. $q (Irina Efimovna)","","",""
"New","$a n  88053538","100","1","$a Li︠u︡blinskai︠a︡, I. E. $q (Irina Efimovna)","","",""
"Old","$a n  85229798","100","10","$a Li͡uboshit͡s, V. M. $q (Veniamin Moiseevich)","","",""
"New","$a n  85229798","100","1","$a Li︠u︡boshit︠s︡, V. M. $q (Veniamin Moiseevich)","","",""
"Old","$a n  87905258","100","10","$a Li͡utyĭ, A. M. $q (Anatoliĭ Mikhaĭlovich)","","",""
"New","$a n  87905258","100","1","$a Li︠u︡tyĭ, A. M. $q (Anatoliĭ Mikhaĭlovich)","","",""
"Old","$a n  85232078 $z nr 93048958","100","1","$a Llera Esteban, Luis de","","",""
"New","$a n  85232078 $z nr 93048958","100","1","$a Llera, Luis de","","",""
"Old","$a no2006055544","100","1","$a Lobato, Domingo. $t Quartets, $m strings, $n no. 1, $r G major","","",""
"New","$a no2006055544","100","1","$a Lobato, Domingo. $t Quartets, $m violins (2), viola, cello, $n no. 1, $r G major","","",""
"Old","$a n  85179398","100","10","$a Lobkova, M. P. $q (Marii͡a Petrovna)","","",""
"New","$a n  85179398","100","1","$a Lobkova, M. P. $q (Marii︠a︡ Petrovna)","","",""
"Old","$a no 98008564","100","1","$a Locke, Matthew, $d 1621 or 1622-1677. $t Duets, $m viole da gamba. $k Selections","","",""
"New","$a no 98008564","100","1","$a Locke, Matthew, $d 1621 or 1622-1677. $t Duets, $m viole da gamba (2). $k Selections","","",""
"Old","$a no 98055260","100","10","$a Loeffler, Charles Martin, $d 1861-1935. $t Music, $m string quartet","","",""
"New","$a no 98055260","100","10","$a Loeffler, Charles Martin, $d 1861-1935. $t Music, $m violins (2), viola, cello","","",""
"Old","$a no2003071418","100","1","$a Loeffler, Charles Martin, $d 1861-1935. $t Quartet, $m strings, $r A minor","","",""
"New","$a no2003071418","100","1","$a Loeffler, Charles Martin, $d 1861-1935. $t Quartet, $m violins (2), viola, cello, $r A minor","","",""
"Old","$a n  82093861","100","1","$a Loetscher, Lefferts Augustine, $d 1904-1981","","",""
"New","$a n  82093861","100","1","$a Loetscher, Lefferts A. $q (Lefferts Augustine), $d 1904-1981","","",""
"Old","$a no2004073369","100","1","$a Loewe, Carl, $d 1796-1869. $t Quartets, $m strings, $n op. 24","","",""
"New","$a no2004073369","100","1","$a Loewe, Carl, $d 1796-1869. $t Quartets, $m violins (2), viola, cello, $n op. 24","","",""
"Old","$a n  84801834","100","10","$a Loève, M. $q (Michel), $d 1907-","","",""
"New","$a n  84801834","100","1","$a Loève, M. $q (Michel), $d 1907-1979","","",""
"Old","$a n  81004171","100","10","$a Logue, John J., $d 1923-","","",""
"New","$a n  81004171","100","1","$a Logue, John J., $d 1923-2004","","",""
"Old","$a no 96028909","100","10","$a Lokhovit͡s, A. B. $q (Anatoliĭ Borisovich)","","",""
"New","$a no 96028909","100","1","$a Lokhovit︠s︡, A. B. $q (Anatoliĭ Borisovich)","","",""
"Old","$a n  88031528","100","10","$a Lokotʹ, L. I. $q (Li͡udmila Ivanovna)","","",""
"New","$a n  88031528","100","1","$a Lokotʹ, L. I. $q (Li︠u︡dmila Ivanovna)","","",""
"Old","$a n  81147390 $z n  79042703","100","1","$a Lomunov, Konstantin Nikolaevich","","",""
"New","$a n  81147390 $z n  79042703","100","1","$a Lomunov, K. N. $q (Konstantin Nikolaevich)","","",""
"Old","$a no 90015203","100","1","$a London, John, $c merchant","","",""
"New","$a no 90015203","100","1","$a London, John $c (Merchant)","","",""
"Old","$a n  88063598","100","1","$a Long, Yifei","","",""
"New","$a n  88063598","100","1","$a Long, Yifei, $d 1959-","","",""
"Old","$a n  95117201","100","10","$a Looten, Christophe. $t Quartets, $m strings, $n no. 3","","",""
"New","$a n  95117201","100","10","$a Looten, Christophe. $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a nr 99022323","100","0","$a Louis Ferdinand, $c Prince of Prussia, $d 1772-1806. $t Quartets, $m piano, strings, $n op. 6, $r F minor","","",""
"New","$a nr 99022323","100","0","$a Louis Ferdinand, $c Prince of Prussia, $d 1772-1806. $t Quartets, $m piano, violin, viola, cello, $n op. 6, $r F minor","","",""
"Old","$a no2008095287","100","0","$a Louis Ferdinand, $c Prince of Prussia, $d 1772-1806. $t Trios, $m piano, strings, $n op. 3, $r E♭ major","","",""
"New","$a no2008095287","100","0","$a Louis Ferdinand, $c Prince of Prussia, $d 1772-1806. $t Trios, $m piano, violin, cello, $n op. 3, $r E♭ major","","",""
"Old","$a nb 99148339","100","10","$a Louison-Lassablière, M.-J. $q (Marie-Joëlle)","","",""
"New","$a nb 99148339","100","1","$a Louison-Lassablière, Marie-Joëlle","","",""
"Old","$a no2003098582","100","1","$a Lourié, Arthur, $d 1892-1966. $t Quartets, $m strings, $n no. 1","","",""
"New","$a no2003098582","100","1","$a Lourié, Arthur, $d 1892-1966. $t Quartets, $m violins (2), viola, cello, $n no. 1","","",""
"Old","$a no2003098615","100","1","$a Lourié, Arthur, $d 1892-1966. $t Suite, $m string quartet","","",""
"New","$a no2003098615","100","1","$a Lourié, Arthur, $d 1892-1966. $t Suite, $m violins (2), viola, cello","","",""
"Old","$a n  97922094","100","1","$a Low, James, $c Ph. D.","","",""
"New","$a n  97922094","100","1","$a Low, James $c (Consultant psychotherapist)","","",""
"Old","$a n  90643566","100","1","$a López Alvarez, Luis","","",""
"New","$a n  90643566","100","1","$a López Álvarez, Luis","","",""
"Old","$a n  78027558","100","10","$a Lubshev, I͡U. F. $q (I͡Uriĭ Filippovich)","","",""
"New","$a n  78027558","100","1","$a Lubshev, I︠U︡. F. $q (I︠U︡riĭ Filippovich)","","",""
"Old","$a no 00058203","100","1","$a Lucký, Štěpán, $d 1919-2006. $t Divertimenti, $m wind quintet","","",""
"New","$a no 00058203","100","1","$a Lucký, Štěpán, $d 1919-2006. $t Divertimenti, $m flute, oboe, clarinet, horn, bassoon","","",""
"Old","$a no 98039094","100","1","$a Lucký, Štěpán, $d 1919-2006. $t Quintets, $m winds, $n no. 2","","",""
"New","$a no 98039094","100","1","$a Lucký, Štěpán, $d 1919-2006. $t Quintets, $m flute, oboe, clarinet, horn, bassoon, $n no. 2","","",""
"Old","$a no 97001616","100","1","$a Luening, Otto, $d 1900-1996. $t Quartets, $m strings, $n no. 2","","",""
"New","$a no 97001616","100","1","$a Luening, Otto, $d 1900-1996. $t Quartets, $m violins (2), viola, cello, $n no. 2","","",""
"Old","$a no 97001615","100","1","$a Luening, Otto, $d 1900-1996. $t Quartets, $m strings, $n no. 3","","",""
"New","$a no 97001615","100","1","$a Luening, Otto, $d 1900-1996. $t Quartets, $m violins (2), viola, cello, $n no. 3","","",""
"Old","$a n  88676398","100","10","$a Lukan, I͡Uriĭ","","",""
"New","$a n  88676398","100","1","$a Lukan, I︠U︡riĭ","","",""
"Old","$a n  84009370","100","1","$a Luker, Ralph","","",""
"New","$a n  84009370","100","1","$a Luker, Ralph E.","","",""
"Old","$a n  87888698","100","10","$a Lukoi͡anova, M. A. $q (Marina Arturovna)","","",""
"New","$a n  87888698","100","1","$a Lukoi︠a︡nova, M. A. $q (Marina Arturovna)","","",""
"Old","$a n  85238788","100","10","$a Lukʹi͡anov, N. K.","","",""
"New","$a n  85238788","100","1","$a Lukʹi︠a︡nov, N. K.","","",""
"Old","$a n  84806098","100","10","$a Lunt͡s, G. L. $q (Grigoriĭ Lʹvovich)","","",""
"New","$a n  84806098","100","1","$a Lunt︠s︡, G. L. $q (Grigoriĭ Lʹvovich)","","",""
"Old","$a n  81019752","100","1","$a Lupinskai︠a︡, Polina Abramovna","","",""
"New","$a n  81019752","100","1","$a Lupinskai︠a︡, P. A. $q (Polina Abramovna)","","",""
"Old","$a no 95046420","100","1","$a Lutosławski, Witold, $d 1913-1994. $t Quartet, $m strings","","",""
"New","$a no 95046420","100","1","$a Lutosławski, Witold, $d 1913-1994. $t Quartet, $m violins (2), viola, cello","","",""
"Old","$a no2005102691","100","1","$a Lutyens, Elisabeth, $d 1906-1983. $t Quartets, $m strings, $n no. 9, op. 139","","",""
"New","$a no2005102691","100","1","$a Lutyens, Elisabeth, $d 1906-1983. $t Quartets, $m violins (2), viola, cello, $n no. 9, op. 139","","",""
"Old","$a n  82078228","100","10","$a Lut͡skov, N. D. $q (Nikolaĭ Demʹi͡anovich)","","",""
"New","$a n  82078228","100","1","$a Lut︠s︡kov, N. D. $q (Nikolaĭ Demʹi︠a︡novich)","","",""
"Old","$a n  86014249","100","10","$a Lyons, Albert S., $d 1912-","","",""
"New","$a n  86014249","100","1","$a Lyons, Albert S., $d 1912-2006","","",""
"Old","$a n  85192078","100","10","$a Lysai͡a, E. L.","","",""
"New","$a n  85192078","100","1","$a Lysai︠a︡, E. L.","","",""
"Old","$a n  85326098","100","10","$a Lysenko, A. I͡A.","","",""
"New","$a n  85326098","100","1","$a Lysenko, A. I︠A︡.","","",""
"Old","$a n  83141608","100","10","$a Lysi͡uk, V. N. $q (Vasiliĭ Nikolaevich)","","",""
"New","$a n  83141608","100","1","$a Lysi︠u︡k, V. N. $q (Vasiliĭ Nikolaevich)","","",""
"Old","$a n  78056628","100","10","$a Lʹvova, E. P. $q (Evgenii͡a Petrovna). $t Izobrazitelʹnoe iskusstvo Bolgarii ėpokhi nat͡sionalʹnogo Vozrozhdenii͡a. $l Bulgarian","","",""
